0.3631092	0.17760219	0.0057725105	-0.3088955	0.024368605	0.22429495	0.1259235	0.015869897	0.1947147	0.034785166	-0.05418976	0.11100662	-0.10151821	0.25170958	0.031639475	0.12654994
0.5418004	0.17062497	0.38744763	-0.54958373	0.40879452	-0.12385242	-0.3444129	0.2226185	0.002083553	-0.22830994	-0.005423165	-0.007518823	-0.39882827	0.41177422	-0.32200944	0.3872537
0.13427377	0.025743151	0.008269937	-0.21414936	-0.11168103	0.34721583	0.2147867	0.03369178	0.19358179	0.10730845	0.17397186	0.096578375	-0.005836211	-0.028721074	0.034795627	-0.048853945
0.22003166	-0.011793731	-0.032721195	-0.1804415	-0.19009925	0.2490768	0.21256202	-0.022007378	0.25829276	0.08883333	0.032368146	0.10724389	-0.03117448	-0.024091067	0.10205263	-0.14208576
0.13311055	0.32404372	-0.10575332	-0.11949895	-0.015526584	-0.06011047	0.2145557	-0.109193206	0.21495399	-0.25737154	-0.038451098	0.19003087	0.0034880384	0.25486666	0.12259853	0.06066803
-0.12768932	-0.47115833	-0.0016394702	0.3183491	-0.5643886	0.8143596	0.62001854	-0.047545083	0.38280216	0.5579439	0.5318117	0.05210973	0.17193103	-0.6006366	0.042192675	-0.49037254
0.22259897	0.11171613	0.06573763	-0.30540437	0.039523914	0.109065704	-0.045161057	0.05465994	0.25961477	0.033537317	-0.054340176	0.13447942	-0.03223575	0.22409356	0.0077494844	-0.03304789
0.31755856	0.11029643	0.0002274412	-0.17956461	0.026596205	0.1543574	-0.024346821	0.110280685	-0.10901127	0.09602537	-0.26103118	-0.10084135	-0.06852311	0.14136891	-0.003050621	0.14749193
-0.15670587	-0.094973825	-0.40600774	0.46201432	-0.54646003	0.74028057	0.517045	-0.29303032	0.13022645	0.5352604	-0.09128921	0.29161367	0.33499855	-0.5465014	0.41503757	-0.42249858
0.29420418	-0.16956636	0.13058317	-0.22637874	-0.14866336	0.45348403	0.09013392	0.23072529	-0.0151370615	0.37414876	0.03555735	-0.12830305	-0.18609756	-0.14106913	-0.12402029	-0.11337102
0.49337366	-0.06244273	0.15335149	-0.43635517	0.048781678	0.32100248	-0.31769276	0.30599263	-0.014616507	0.42214817	-0.12444395	-0.2344841	-0.22926272	0.09300575	-0.20201655	0.06630502
0.31814173	0.39601725	-0.24097978	0.12928635	0.07093873	0.16463204	0.005905132	0.057795282	-0.39504215	0.30181587	-0.7462495	-0.114737466	0.1595515	0.1254345	0.26638457	0.3232909
-0.11745902	0.42716765	-0.31422326	0.20347156	-0.15460777	-0.16381267	0.39111084	-0.35846263	0.28520492	-0.18560182	-0.38920626	0.32965964	0.33174935	0.21943668	0.34691778	0.0755831
0.24701937	0.23865628	0.101459906	-0.29262984	0.14673363	-0.15160988	-0.09002369	-0.092222914	0.41365802	-0.23780562	0.0062133665	0.247448	-0.091356754	0.33319768	0.0045474083	0.08529029
0.2117391	0.20160513	0.2187683	-0.5211824	0.4239764	-0.45180565	-0.20180857	-0.06389797	0.19772117	-0.53145194	0.123047575	0.14128342	-0.16590206	0.53399694	-0.20945781	0.3267194
0.5055548	0.27610186	0.234228	-0.46233	0.49524105	-0.32924807	-0.44491565	0.19399285	-0.19305547	-0.3104333	-0.27952558	-0.05216812	-0.3648141	0.4704462	-0.18811014	0.44288647
0.25746334	0.40712982	0.013108751	-0.13250197	0.42463526	-0.37859187	-0.13695227	-0.12917838	-0.022075888	-0.4216197	-0.24340905	0.17497209	-0.070480675	0.52014005	-0.0435825	0.5133599
0.04743839	0.13390748	0.119216844	-0.24432887	0.037040643	-0.12917882	0.09582161	-0.20114644	0.39401752	-0.3199848	0.20748304	0.35101846	-0.009128917	0.23002785	-0.028699152	-0.033363093
-0.056025647	-0.8817581	0.67099553	-0.34098876	-0.73114467	0.82449573	0.42435417	0.20816527	0.8693287	0.52904403	1.0717518	0.05236454	-0.42586738	-0.71993715	-0.50804025	-0.865996
0.11584575	0.15875857	-0.28348672	-0.14437497	-0.2489894	0.023251895	0.22916174	-0.18136097	0.36338487	0.048287027	-0.27784154	0.23723295	0.126456	0.04724447	0.22215655	-0.13287266
0.21575232	0.015610423	-0.060047314	-0.2421906	-0.2774835	0.16039333	0.18866862	-0.04581526	0.34887022	0.1951577	-0.055185743	0.18026325	0.072208025	-0.013303246	0.16439743	-0.18898727
0.19434226	-0.07874757	0.01663342	0.17327984	-0.02676521	0.4040982	0.054093	0.08214817	-0.342102	0.27900305	-0.07800285	-0.21391837	-0.030001739	-0.26272145	0.03541811	0.12822922
0.23265108	0.28685725	0.08892034	0.0054998957	0.2127865	0.0656197	-0.19061594	0.09365859	-0.26332235	-0.06509689	-0.630557	-0.18795301	-0.17354268	0.29386687	-0.13606739	0.2571748
0.42344418	-0.3133813	0.44597718	-0.43322077	0.010743666	0.42110988	-0.22337599	0.41370276	-0.05916061	0.32802328	0.49811906	-0.30771187	-0.4629997	-0.15646712	-0.41912332	-0.11478694
0.2282367	-0.19818835	0.45838273	-0.23740384	0.051486813	0.21149229	-0.05422292	0.16053943	0.085118465	-0.00075876067	0.49033046	-0.09555445	-0.32862395	-0.06771644	-0.391025	-0.022057218
-0.08735982	0.2762272	-0.45075595	0.31493387	-0.31927612	0.30752397	0.386735	-0.23363067	-0.043590803	0.2346835	-0.38655934	0.17094353	0.36659464	-0.16392845	0.39352754	-0.062579356
-0.2106286	0.155251	-0.29163113	0.16341017	-0.21246397	-0.03278157	0.33745027	-0.33083105	0.3475761	-0.10054493	-0.07837674	0.307905	0.27172598	0.08177073	0.33504313	-0.11718668
0.6648138	0.5645161	0.48920923	-0.04115893	0.6508529	-0.12291618	-0.65007204	0.7101105	-0.90215045	0.02093235	-0.9678298	-0.6503273	-0.59854454	0.60729945	-0.58681864	0.7900061
0.28561893	0.13058308	0.28873208	-0.24084698	0.23929282	-0.12571149	-0.12006677	0.16857527	0.053996395	-0.19722638	0.20861009	0.00020659922	-0.28002217	0.25963455	-0.24004729	0.1660949
0.30760884	-0.06585138	0.28293318	-0.34347638	0.100514844	0.008327276	-0.076723404	0.14379743	0.14879934	-0.08174474	0.17253295	-0.027304804	-0.2684882	0.15506247	-0.21566164	-0.029752232
0.01990578	0.44952935	-0.35050225	0.17995973	-0.034587983	-0.08739313	0.28402394	-0.22281349	0.06485331	-0.096147105	-0.42302203	0.27284148	0.23743203	0.2553931	0.30899248	0.18480101
0.53769934	0.50881034	0.0151774995	0.38176602	0.462716	0.17115372	-0.40965548	0.42734185	-0.74819535	0.41696775	-1.0270516	-0.53951806	-0.13441212	0.18221581	-0.02711813	0.6904611
-0.43844163	0.29487526	-0.73847073	0.43178374	-0.25071403	-0.121654496	0.59663486	-0.63491756	0.5829106	-0.033877913	-0.709213	0.6181083	0.6720143	0.034252524	0.74969447	0.03343215
-0.003607005	0.28279313	-0.33149144	0.18881866	-0.09849481	-0.014389641	0.22593093	-0.24315071	0.012545056	-0.09715693	-0.3918432	0.13015172	0.20079727	0.10827044	0.34759748	0.14595206
0.38805437	0.48845497	-0.03887096	-0.47750953	0.37567788	-0.46886674	-0.23276258	-0.103595205	0.18553975	-0.43839362	-0.3978551	0.1687983	-0.044337425	0.577497	0.02008661	0.40828887
-0.048560247	-0.009645368	-0.34700447	0.17755996	-0.41509303	0.4359312	0.41370732	-0.19973317	0.12567157	0.41799575	-0.3795049	0.14515905	0.2430656	-0.26605913	0.40712583	-0.22881532
0.09663685	-0.2308788	0.13320214	-0.07800031	-0.17837238	0.42618752	0.07053378	0.18779296	-0.011629503	0.31760037	0.14045192	-0.17340629	-0.06699107	-0.29391387	-0.10660245	-0.12827505
-0.5806413	-0.8190389	0.2139473	0.2542247	-0.8496433	0.7891806	0.7414376	-0.5459504	0.9866284	0.24119057	1.0404103	0.631718	0.21360308	-0.74316543	-0.02137803	-0.8728991
0.34681886	-0.040837195	0.26891598	-0.44475228	0.11564684	-0.09895348	-0.19476496	0.09269405	0.20010181	-0.13092415	0.1512503	0.04664984	-0.24015284	0.22391373	-0.25206485	0.014350058
0.05979024	0.1978505	-0.24096276	0.10873509	-0.055415556	0.13584965	0.14488974	-0.1992154	0.04675525	-0.002425255	-0.22230302	0.21233249	0.09332429	0.107029215	0.27571264	0.10263913
0.4036467	-0.09842522	0.1610483	-0.42522797	-0.01978749	0.1538232	-0.20239206	0.23780878	0.2505542	0.17518984	0.09369046	-0.07744962	-0.26846716	0.1677383	-0.11371984	-0.04363071
